"GEO_ID","NAME","PCT016001","PCT016002","PCT016003","PCT016004","PCT016005","PCT016006","PCT016007","PCT016008","PCT016009","PCT016010","PCT016011","PCT016012","PCT016013","PCT016014","PCT016015","PCT016016","PCT016017","PCT016018","PCT016019","PCT016020","PCT016021","PCT016022","PCT016023","PCT016024","PCT016025","PCT016026"
"id","Geographic Area Name","Total","Total!!Family households","Total!!Family households!!Husband-wife family","Total!!Family households!!Husband-wife family!!With no children under 18 years","Total!!Family households!!Husband-wife family!!With one child under 18 years","Total!!Family households!!Husband-wife family!!With two children under 18 years","Total!!Family households!!Husband-wife family!!With three children under 18 years","Total!!Family households!!Husband-wife family!!With four or more children under 18 years","Total!!Family households!!Male householder, no wife present","Total!!Family households!!Male householder, no wife present!!With no children under 18 years","Total!!Family households!!Male householder, no wife present!!With one child under 18 years","Total!!Family households!!Male householder, no wife present!!With two children under 18 years","Total!!Family households!!Male householder, no wife present!!With three children under 18 years","Total!!Family households!!Male householder, no wife present!!With four or more children under 18 years","Total!!Family households!!Female householder, no husband present","Total!!Family households!!Female householder, no husband present!!With no children under 18 years","Total!!Family households!!Female householder, no husband present!!With one child under 18 years","Total!!Family households!!Female householder, no husband present!!With two children under 18 years","Total!!Family households!!Female householder, no husband present!!With three children under 18 years","Total!!Family households!!Female householder, no husband present!!With four or more children under 18 years","Total!!Nonfamily households","Total!!Nonfamily households!!With no children under 18 years","Total!!Nonfamily households!!With one child under 18 years","Total!!Nonfamily households!!With two children under 18 years","Total!!Nonfamily households!!With three children under 18 years","Total!!Nonfamily households!!With four or more children under 18 years"
"1400000US53033009300","Census Tract 93, King County, Washington","994","390","251","177","40","27","4","3","52","28","13","7","4","0","87","39","30","12","3","3","604","603","0","1","0","0"
"1400000US53003960200","Census Tract 9602, Asotin County, Washington","1978","1337","1132","813","128","110","53","28","67","27","23","11","4","2","138","50","43","23","17","5","641","629","7","4","1","0"
"1400000US53009001600","Census Tract 16, Clallam County, Washington","1431","975","837","658","79","62","26","12","38","20","8","7","3","0","100","52","27","16","4","1","456","447","6","3","0","0"
"1400000US53061052402","Census Tract 524.02, Snohomish County, Washington","1731","982","550","300","101","96","41","12","112","31","48","18","14","1","320","82","139","78","17","4","749","741","8","0","0","0"
"1400000US53067011710","Census Tract 117.10, Thurston County, Washington","2923","2181","1786","986","303","349","104","44","86","31","31","18","5","1","309","84","119","76","21","9","742","736","3","2","1","0"
"1400000US53033025003","Census Tract 250.03, King County, Washington","2539","1909","1683","822","326","416","106","13","67","31","19","14","3","0","159","55","50","44","7","3","630","626","1","1","1","1"
"1400000US53035091000","Census Tract 910, Kitsap County, Washington","2595","1996","1767","1033","257","350","98","29","58","15","22","15","5","1","171","48","66","49","7","1","599","595","3","1","0","0"
"1400000US53011040414","Census Tract 404.14, Clark County, Washington","1724","1468","1209","399","222","317","156","115","77","21","26","20","5","5","182","39","61","56","21","5","256","251","1","1","2","1"
"1400000US53015001300","Census Tract 13, Cowlitz County, Washington","1311","923","566","311","82","111","37","25","99","29","36","25","8","1","258","60","99","55","32","12","388","377","4","3","3","1"
"1400000US53063010202","Census Tract 102.02, Spokane County, Washington","2346","2039","1831","1010","262","366","127","66","77","31","20","17","7","2","131","53","42","26","8","2","307","300","4","1","1","1"
"1400000US53061052302","Census Tract 523.02, Snohomish County, Washington","1312","1023","870","519","117","146","51","37","68","27","31","9","1","0","85","29","29","16","7","4","289","281","6","1","1","0"
"1400000US53067010300","Census Tract 103, Thurston County, Washington","2347","1004","622","361","131","96","26","8","104","27","45","27","3","2","278","83","108","62","20","5","1343","1323","17","2","0","1"
"1400000US53011041105","Census Tract 411.05, Clark County, Washington","1933","1369","1046","573","199","178","55","41","119","46","43","19","8","3","204","82","49","46","16","11","564","548","11","4","0","1"
"1400000US53033008001","Census Tract 80.01, King County, Washington","3929","776","684","617","51","16","0","0","41","26","12","3","0","0","51","33","15","3","0","0","3153","3153","0","0","0","0"
"1400000US53033005302","Census Tract 53.02, King County, Washington","196","21","15","15","0","0","0","0","3","3","0","0","0","0","3","2","1","0","0","0","175","175","0","0","0","0"
"1400000US53063011201","Census Tract 112.01, Spokane County, Washington","3406","1719","1164","690","216","165","57","36","150","53","63","24","8","2","405","130","172","73","24","6","1687","1675","11","1","0","0"
"1400000US53063011702","Census Tract 117.02, Spokane County, Washington","2460","1371","712","380","154","116","44","18","176","52","74","36","9","5","483","87","220","109","49","18","1089","1077","6","6","0","0"
"1400000US53061041500","Census Tract 415, Snohomish County, Washington","532","332","238","143","39","36","15","5","39","17","11","7","3","1","55","18","21","12","3","1","200","194","6","0","0","0"
"1400000US53067012411","Census Tract 124.11, Thurston County, Washington","2620","1844","1265","554","252","276","126","57","137","39","45","31","15","7","442","114","145","115","44","24","776","755","16","1","3","1"
"1400000US53053071706","Census Tract 717.06, Pierce County, Washington","751","459","230","124","47","36","16","7","46","15","19","9","3","0","183","31","76","42","25","9","292","288","3","1","0","0"
"1400000US53061051918","Census Tract 519.18, Snohomish County, Washington","2011","1366","1154","658","199","234","51","12","69","35","23","9","2","0","143","71","40","28","4","0","645","638","6","1","0","0"
"1400000US53053072112","Census Tract 721.12, Pierce County, Washington","1770","1175","826","519","131","109","51","16","89","39","34","11","4","1","260","94","82","52","21","11","595","583","3","8","1","0"
"1400000US53073940000","Census Tract 9400, Whatcom County, Washington","1632","1146","754","494","112","71","45","32","125","33","37","31","19","5","267","79","62","55","42","29","486","478","7","0","0","1"
"1400000US53033005802","Census Tract 58.02, King County, Washington","2505","928","695","460","140","82","10","3","89","39","36","13","1","0","144","58","67","16","3","0","1577","1574","2","0","0","1"
"1400000US53053071210","Census Tract 712.10, Pierce County, Washington","1579","1308","1143","635","203","209","67","29","50","14","21","10","5","0","115","46","40","20","7","2","271","263","4","4","0","0"
"1400000US53037975200","Census Tract 9752, Kittitas County, Washington","2133","1582","1383","933","163","194","58","35","73","34","24","10","3","2","126","65","33","16","9","3","551","544","2","4","1","0"
"1400000US53053070307","Census Tract 703.07, Pierce County, Washington","1650","1400","1222","619","207","273","87","36","78","31","21","22","4","0","100","37","29","18","13","3","250","242","7","1","0","0"
"1400000US53061041607","Census Tract 416.07, Snohomish County, Washington","1184","1006","900","428","149","223","67","33","40","17","14","7","1","1","66","21","26","14","4","1","178","176","1","1","0","0"
"1400000US53033025102","Census Tract 251.02, King County, Washington","2558","1917","1499","617","355","377","112","38","161","73","53","23","9","3","257","92","83","55","23","4","641","628","5","5","3","0"
"1400000US53035080600","Census Tract 806, Kitsap County, Washington","2056","1158","704","420","146","83","41","14","130","52","40","26","8","4","324","98","107","68","33","18","898","880","14","4","0","0"
"1400000US53031950500","Census Tract 9505, Jefferson County, Washington","3102","1952","1655","1304","155","149","33","14","110","43","36","21","8","2","187","80","64","31","9","3","1150","1140","7","3","0","0"
"1400000US53033020900","Census Tract 209, King County, Washington","1396","801","623","403","106","79","28","7","53","31","14","7","1","0","125","56","44","20","3","2","595","588","6","0","1","0"
"1400000US53033030901","Census Tract 309.01, King County, Washington","1124","864","629","266","138","124","71","30","100","30","43","17","4","6","135","37","51","26","10","11","260","251","7","1","1","0"
"1400000US53033011600","Census Tract 116, King County, Washington","2908","1627","1355","797","238","251","59","10","79","33","33","11","1","1","193","88","60","38","5","2","1281","1275","6","0","0","0"
"1400000US53053072907","Census Tract 729.07, Pierce County, Washington","1226","1160","727","120","169","254","122","62","20","1","6","10","2","1","413","5","117","156","100","35","66","66","0","0","0","0"
"1400000US53033011800","Census Tract 118, King County, Washington","2678","1659","930","463","185","168","64","50","176","88","48","29","8","3","553","192","166","117","47","31","1019","1008","9","1","1","0"
"1400000US53005012000","Census Tract 120, Benton County, Washington","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","2","0","0","0","0"
"1400000US53033010701","Census Tract 107.01, King County, Washington","1280","769","423","213","86","74","29","21","89","44","23","17","2","3","257","60","104","61","18","14","511","504","2","3","2","0"
"1400000US53041971000","Census Tract 9710, Lewis County, Washington","1126","720","471","283","69","75","29","15","71","21","22","18","4","6","178","50","65","43","14","6","406","398","7","1","0","0"
"1400000US53033029204","Census Tract 292.04, King County, Washington","2434","1587","1042","517","186","209","83","47","147","51","52","23","14","7","398","91","152","89","50","16","847","839","5","2","1","0"
"1400000US53033031206","Census Tract 312.06, King County, Washington","1777","1150","827","444","153","131","67","32","118","51","43","13","9","2","205","68","77","39","15","6","627","589","28","9","1","0"
"1400000US53061051925","Census Tract 519.25, Snohomish County, Washington","2431","1699","1397","659","314","310","89","25","103","48","39","10","5","1","199","64","91","30","9","5","732","727","4","0","1","0"
"1400000US53033010001","Census Tract 100.01, King County, Washington","1455","866","549","301","93","103","25","27","72","39","19","9","4","1","245","99","72","38","19","17","589","584","4","1","0","0"
"1400000US53061052113","Census Tract 521.13, Snohomish County, Washington","1033","860","754","425","136","122","47","24","39","13","13","6","5","2","67","28","20","15","2","2","173","172","0","0","1","0"
"1400000US53077001902","Census Tract 19.02, Yakima County, Washington","1774","1467","982","367","151","208","150","106","147","42","48","33","15","9","338","71","86","90","45","46","307","297","5","2","1","2"
"1400000US53033023801","Census Tract 238.01, King County, Washington","1196","623","466","271","96","80","15","4","53","27","19","7","0","0","104","48","39","12","2","3","573","572","1","0","0","0"
"1400000US53071920200","Census Tract 9202, Walla Walla County, Washington","1363","1062","877","497","122","137","81","40","71","27","25","13","4","2","114","53","28","15","14","4","301","298","2","1","0","0"
"1400000US53021020501","Census Tract 205.01, Franklin County, Washington","1733","1314","1153","694","140","182","86","51","54","14","22","11","4","3","107","44","32","18","5","8","419","412","6","0","1","0"
"1400000US53067011500","Census Tract 115, Thurston County, Washington","2136","1451","992","538","186","164","74","30","135","41","46","25","13","10","324","95","104","66","36","23","685","677","5","3","0","0"
"1400000US53061050300","Census Tract 503, Snohomish County, Washington","2088","1578","1342","840","221","204","62","15","76","40","26","6","3","1","160","75","51","25","7","2","510","504","4","1","0","1"
"1400000US53063012500","Census Tract 125, Spokane County, Washington","1297","736","449","228","85","77","38","21","82","25","34","16","6","1","205","57","71","59","13","5","561","548","7","3","3","0"
"1400000US53009000800","Census Tract 8, Clallam County, Washington","1828","1076","719","457","113","95","36","18","115","36","43","25","9","2","242","63","112","47","16","4","752","742","7","2","1","0"
"1400000US53009001100","Census Tract 11, Clallam County, Washington","1299","822","608","409","79","82","29","9","56","22","18","10","2","4","158","41","58","37","18","4","477","473","2","1","0","1"
"1400000US53063001000","Census Tract 10, Spokane County, Washington","2358","1470","1102","649","181","182","64","26","124","47","41","25","9","2","244","97","75","53","16","3","888","880","7","1","0","0"
"1400000US53011041333","Census Tract 413.33, Clark County, Washington","1057","842","659","309","123","129","62","36","68","24","16","19","5","4","115","35","34","23","13","10","215","206","5","3","1","0"
"1400000US53061052905","Census Tract 529.05, Snohomish County, Washington","1860","988","535","307","93","76","39","20","123","44","46","21","11","1","330","91","134","81","17","7","872","861","7","3","0","1"
"1400000US53075000400","Census Tract 4, Whitman County, Washington","1794","870","754","460","112","123","39","20","30","11","12","7","0","0","86","31","36","11","5","3","924","924","0","0","0","0"
"1400000US53033000900","Census Tract 9, King County, Washington","836","564","505","313","92","78","18","4","20","11","6","2","0","1","39","23","9","5","1","1","272","270","1","1","0","0"
"1400000US53053071411","Census Tract 714.11, Pierce County, Washington","1497","1149","770","300","176","153","94","47","132","44","39","32","12","5","247","67","73","54","26","27","348","334","9","3","1","1"
"1400000US53033032103","Census Tract 321.03, King County, Washington","1982","1070","790","465","145","138","30","12","74","33","33","6","2","0","206","73","87","38","7","1","912","907","3","2","0","0"
"1400000US53015001200","Census Tract 12, Cowlitz County, Washington","1744","1244","982","623","143","143","48","25","81","23","34","19","3","2","181","57","62","40","17","5","500","490","7","1","2","0"
"1400000US53009001500","Census Tract 15, Clallam County, Washington","850","625","503","369","61","48","12","13","41","16","12","5","8","0","81","31","25","12","10","3","225","223","2","0","0","0"
"1400000US53053072311","Census Tract 723.11, Pierce County, Washington","1886","1066","651","364","131","103","32","21","80","26","31","14","7","2","335","82","135","80","29","9","820","816","4","0","0","0"
"1400000US53077002200","Census Tract 22, Yakima County, Washington","2501","1932","1507","718","220","276","183","110","149","50","35","30","21","13","276","76","85","58","36","21","569","563","5","1","0","0"
"1400000US53011041005","Census Tract 410.05, Clark County, Washington","931","575","314","152","54","60","30","18","61","24","16","11","7","3","200","42","77","52","14","15","356","347","7","1","1","0"
"1400000US53027001200","Census Tract 12, Grays Harbor County, Washington","1612","1083","653","340","112","103","58","40","130","43","44","29","9","5","300","85","93","78","25","19","529","517","10","1","0","1"
"1400000US53063012701","Census Tract 127.01, Spokane County, Washington","1608","920","660","421","84","108","34","13","84","24","30","17","10","3","176","53","71","39","6","7","688","682","5","1","0","0"
"1400000US53033025602","Census Tract 256.02, King County, Washington","1864","1530","1308","654","257","291","81","25","82","35","18","21","8","0","140","66","43","19","7","5","334","327","4","3","0","0"
"1400000US53027940000","Census Tract 9400, Grays Harbor County, Washington","365","269","115","55","22","13","15","10","52","11","14","12","9","6","102","31","24","24","14","9","96","95","1","0","0","0"
"1400000US53073010403","Census Tract 104.03, Whatcom County, Washington","2257","1573","1346","987","155","121","57","26","83","36","33","7","5","2","144","55","41","27","15","6","684","680","4","0","0","0"
"1400000US53005011900","Census Tract 119, Benton County, Washington","2086","1497","1118","637","155","182","93","51","118","37","36","21","16","8","261","79","76","57","24","25","589","582","5","2","0","0"
"1400000US53033021804","Census Tract 218.04, King County, Washington","1680","1069","816","417","165","164","50","20","79","36","27","12","2","2","174","63","64","33","10","4","611","602","7","2","0","0"
"1400000US53067012320","Census Tract 123.20, Thurston County, Washington","1082","772","566","357","73","82","38","16","65","23","21","14","3","4","141","52","37","33","11","8","310","306","1","1","2","0"
"1400000US53011040908","Census Tract 409.08, Clark County, Washington","2182","1767","1496","811","268","280","98","39","85","33","23","14","11","4","186","68","62","36","18","2","415","407","3","5","0","0"
"1400000US53061041201","Census Tract 412.01, Snohomish County, Washington","1198","851","634","307","127","114","52","34","74","31","25","13","3","2","143","49","39","38","16","1","347","343","3","1","0","0"
"1400000US53033031605","Census Tract 316.05, King County, Washington","1282","1016","854","474","127","186","56","11","55","14","18","17","3","3","107","32","41","24","8","2","266","259","6","1","0","0"
"1400000US53033030503","Census Tract 305.03, King County, Washington","1906","946","553","313","106","86","36","12","128","57","35","24","9","3","265","87","98","45","21","14","960","950","8","1","1","0"
"1400000US53033002000","Census Tract 20, King County, Washington","1568","763","617","322","140","128","24","3","40","26","11","3","0","0","106","45","44","13","2","2","805","802","2","1","0","0"
"1400000US53051970100","Census Tract 9701, Pend Oreille County, Washington","957","600","498","348","66","46","26","12","43","17","18","6","2","0","59","17","18","18","4","2","357","355","2","0","0","0"
"1400000US53075000100","Census Tract 1, Whitman County, Washington","1316","131","86","58","14","11","2","1","16","10","5","0","1","0","29","11","10","7","1","0","1185","1184","1","0","0","0"
"1400000US53061051912","Census Tract 519.12, Snohomish County, Washington","831","661","584","334","92","119","29","10","27","13","8","4","2","0","50","22","17","10","0","1","170","168","1","1","0","0"
"1400000US53009002300","Census Tract 23, Clallam County, Washington","1886","1275","1112","917","103","53","24","15","47","21","15","9","1","1","116","53","32","25","5","1","611","604","5","1","0","1"
"1400000US53053061500","Census Tract 615, Pierce County, Washington","3116","670","421","322","56","33","6","4","69","32","24","11","1","1","180","54","90","26","5","5","2446","2439","6","1","0","0"
"1400000US53033009000","Census Tract 90, King County, Washington","1492","486","301","198","40","35","16","12","46","22","15","9","0","0","139","58","42","21","12","6","1006","1004","2","0","0","0"
"1400000US53033029602","Census Tract 296.02, King County, Washington","1585","1392","1205","542","207","274","99","83","67","29","15","13","5","5","120","41","30","36","7","6","193","189","3","1","0","0"
"1400000US53029992201","Census Tract 9922.01, Island County, Washington","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US53057940800","Census Tract 9408, Skagit County, Washington","1291","928","744","587","51","61","29","16","58","29","11","11","5","2","126","44","39","29","8","6","363","360","2","0","1","0"
"1400000US53061041901","Census Tract 419.01, Snohomish County, Washington","1448","995","760","359","154","144","62","41","85","36","23","19","3","4","150","59","43","31","8","9","453","449","3","1","0","0"
"1400000US53061041904","Census Tract 419.04, Snohomish County, Washington","2076","1218","713","268","154","160","85","46","185","67","59","28","22","9","320","64","136","71","37","12","858","839","16","1","2","0"
"1400000US53033032003","Census Tract 320.03, King County, Washington","1784","1384","1219","739","186","197","58","39","64","32","15","12","5","0","101","42","36","9","13","1","400","395","5","0","0","0"
"1400000US53063005000","Census Tract 50, Spokane County, Washington","1641","912","738","432","120","117","45","24","57","20","21","11","1","4","117","29","58","20","9","1","729","727","1","0","1","0"
"1400000US53011041206","Census Tract 412.06, Clark County, Washington","2011","1441","1082","606","176","177","78","45","112","46","36","18","9","3","247","92","75","49","19","12","570","561","5","4","0","0"
"1400000US53011042700","Census Tract 427, Clark County, Washington","1904","925","496","266","82","78","46","24","124","46","46","20","7","5","305","78","122","57","27","21","979","970","6","3","0","0"
"1400000US53061052705","Census Tract 527.05, Snohomish County, Washington","2364","1923","1610","711","361","333","152","53","117","47","37","28","3","2","196","67","62","49","9","9","441","432","4","2","3","0"
"1400000US53073000805","Census Tract 8.05, Whatcom County, Washington","1986","1410","1163","705","184","210","49","15","70","27","23","15","4","1","177","54","72","40","7","4","576","568","6","1","1","0"
"1400000US53063002100","Census Tract 21, Spokane County, Washington","1014","585","328","165","71","64","14","14","66","31","15","15","4","1","191","65","72","34","16","4","429","423","5","1","0","0"
"1400000US53005011100","Census Tract 111, Benton County, Washington","2636","1856","1358","682","243","254","111","68","153","59","39","35","14","6","345","98","113","75","39","20","780","759","14","6","1","0"
"1400000US53073000902","Census Tract 9.02, Whatcom County, Washington","2289","1563","1295","792","180","248","63","12","96","36","29","20","6","5","172","76","51","27","15","3","726","723","3","0","0","0"
"1400000US53033023603","Census Tract 236.03, King County, Washington","2491","1484","1152","589","302","201","37","23","112","70","26","10","5","1","220","76","85","43","11","5","1007","998","7","2","0","0"
"1400000US53015002100","Census Tract 21, Cowlitz County, Washington","1914","638","319","194","53","43","16","13","99","29","40","17","8","5","220","43","88","59","20","10","1276","1263","9","1","2","1"
"1400000US53009000700","Census Tract 7, Clallam County, Washington","1402","945","717","457","92","106","42","20","60","17","29","8","4","2","168","35","65","42","18","8","457","452","3","1","0","1"
"1400000US53035092801","Census Tract 928.01, Kitsap County, Washington","1599","1198","960","573","161","141","54","31","79","25","22","20","8","4","159","62","52","29","12","4","401","393","6","0","1","1"
"1400000US53033030201","Census Tract 302.01, King County, Washington","1953","1286","880","416","166","170","81","47","117","48","38","19","12","0","289","87","109","58","21","14","667","651","11","3","2","0"
"1400000US53053070203","Census Tract 702.03, Pierce County, Washington","1722","1361","1110","462","237","264","108","39","100","31","39","21","6","3","151","49","44","43","10","5","361","349","8","3","1","0"
"1400000US53063004400","Census Tract 44, Spokane County, Washington","2004","1096","800","482","124","128","50","16","76","32","25","15","3","1","220","76","69","49","23","3","908","900","6","1","1","0"
"1400000US53053072309","Census Tract 723.09, Pierce County, Washington","2457","1572","1156","669","210","180","68","29","103","41","35","20","6","1","313","80","124","71","29","9","885","876","7","1","1","0"
"1400000US53063013800","Census Tract 138, Spokane County, Washington","676","641","576","155","127","184","88","22","10","2","6","2","0","0","55","2","20","21","9","3","35","35","0","0","0","0"
"1400000US53061051100","Census Tract 511, Snohomish County, Washington","1527","892","637","328","149","113","30","17","83","45","23","10","5","0","172","77","52","31","10","2","635","630","4","1","0","0"
"1400000US53033032007","Census Tract 320.07, King County, Washington","1265","979","763","417","158","121","43","24","76","19","26","22","6","3","140","41","51","35","12","1","286","283","1","2","0","0"
"1400000US53015000704","Census Tract 7.04, Cowlitz County, Washington","2825","1905","1334","789","228","199","83","35","165","44","75","31","10","5","406","115","136","99","41","15","920","907","9","3","1","0"
"1400000US53033021700","Census Tract 217, King County, Washington","3174","1890","1368","629","318","309","85","27","175","72","61","30","7","5","347","124","126","66","23","8","1284","1273","11","0","0","0"
"1400000US53033006600","Census Tract 66, King County, Washington","2047","491","387","325","41","17","4","0","35","19","12","3","1","0","69","36","29","4","0","0","1556","1555","1","0","0","0"
"1400000US53033020200","Census Tract 202, King County, Washington","2187","1478","1202","743","183","198","63","15","76","33","23","16","2","2","200","89","66","37","5","3","709","703","6","0","0","0"
"1400000US53007960700","Census Tract 9607, Chelan County, Washington","1257","1023","910","560","128","130","68","24","49","23","8","8","8","2","64","20","18","15","7","4","234","230","2","1","1","0"
"1400000US53021020502","Census Tract 205.02, Franklin County, Washington","2968","2206","1750","984","252","257","154","103","162","54","61","29","12","6","294","101","91","66","24","12","762","747","9","6","0","0"
"1400000US53051970200","Census Tract 9702, Pend Oreille County, Washington","1106","769","617","452","61","61","32","11","55","22","16","9","4","4","97","34","25","28","5","5","337","334","2","1","0","0"
"1400000US53063011600","Census Tract 116, Spokane County, Washington","751","467","347","204","51","63","23","6","36","14","11","10","1","0","84","26","37","12","6","3","284","280","4","0","0","0"
"1400000US53061041000","Census Tract 410, Snohomish County, Washington","2350","1245","852","503","150","135","47","17","114","45","41","24","3","1","279","96","90","63","18","12","1105","1094","6","4","0","1"
"1400000US53033007600","Census Tract 76, King County, Washington","1902","545","388","229","84","59","14","2","37","18","11","5","3","0","120","43","41","27","9","0","1357","1355","2","0","0","0"
"1400000US53057950900","Census Tract 9509, Skagit County, Washington","1399","1026","827","530","131","110","37","19","88","40","22","20","3","3","111","36","32","25","10","8","373","370","1","1","1","0"
"1400000US53033012100","Census Tract 121, King County, Washington","1164","788","675","437","112","97","27","2","32","12","8","12","0","0","81","38","25","15","3","0","376","375","1","0","0","0"
"1400000US53033032703","Census Tract 327.03, King County, Washington","768","532","390","198","77","80","26","9","58","18","21","15","3","1","84","34","34","13","3","0","236","234","2","0","0","0"
"1400000US53063001100","Census Tract 11, Spokane County, Washington","1359","874","652","394","105","102","39","12","58","24","20","8","6","0","164","63","48","39","11","3","485","477","5","3","0","0"
"1400000US53061052707","Census Tract 527.07, Snohomish County, Washington","1109","913","754","281","152","205","87","29","61","17","16","15","11","2","98","28","36","17","11","6","196","190","5","1","0","0"
"1400000US53033030004","Census Tract 300.04, King County, Washington","3084","1835","994","419","208","229","96","42","215","77","70","32","32","4","626","133","250","142","72","29","1249","1231","14","2","0","2"
"1400000US53053072313","Census Tract 723.13, Pierce County, Washington","1401","1106","903","517","170","143","45","28","37","21","9","5","1","1","166","61","49","35","16","5","295","290","5","0","0","0"
"1400000US53077003001","Census Tract 30.01, Yakima County, Washington","1804","1350","1154","779","145","141","59","30","88","38","27","16","3","4","108","38","31","20","11","8","454","448","2","2","2","0"
"1400000US53063010601","Census Tract 106.01, Spokane County, Washington","1338","1045","901","549","136","156","46","14","41","13","12","14","1","1","103","44","32","17","8","2","293","288","3","2","0","0"
"1400000US53033029306","Census Tract 293.06, King County, Washington","1219","838","610","337","103","110","46","14","71","27","22","16","3","3","157","66","49","28","8","6","381","376","2","2","1","0"
"1400000US53021020400","Census Tract 204, Franklin County, Washington","2741","2010","1175","347","195","270","216","147","246","78","69","49","35","15","589","122","146","152","92","77","731","718","6","3","2","2"
"1400000US53033030404","Census Tract 304.04, King County, Washington","1460","1134","925","510","164","154","62","35","85","44","21","15","3","2","124","46","39","22","12","5","326","322","3","0","1","0"
"1400000US53033002400","Census Tract 24, King County, Washington","1244","766","630","304","133","153","38","2","30","14","11","4","0","1","106","51","40","13","2","0","478","475","2","1","0","0"
"1400000US53033023403","Census Tract 234.03, King County, Washington","1562","1098","967","592","175","161","29","10","37","18","12","7","0","0","94","45","28","16","4","1","464","459","4","0","1","0"
"1400000US53011041010","Census Tract 410.10, Clark County, Washington","1659","775","522","316","94","67","31","14","78","27","30","16","5","0","175","60","77","26","8","4","884","880","3","1","0","0"
"1400000US53015002001","Census Tract 20.01, Cowlitz County, Washington","1472","1091","939","687","97","95","46","14","57","27","15","7","6","2","95","38","30","16","9","2","381","369","7","2","1","2"
"1400000US53053073406","Census Tract 734.06, Pierce County, Washington","1830","1240","914","493","186","155","60","20","98","31","30","26","8","3","228","77","80","46","15","10","590","581","7","1","0","1"
"1400000US53033009800","Census Tract 98, King County, Washington","2861","1516","1277","661","266","283","54","13","61","31","23","6","1","0","178","67","79","24","7","1","1345","1339","4","2","0","0"
"1400000US53005010902","Census Tract 109.02, Benton County, Washington","1811","1197","803","403","145","130","80","45","118","35","38","27","11","7","276","63","89","60","37","27","614","607","7","0","0","0"
"1400000US53053072407","Census Tract 724.07, Pierce County, Washington","2003","1248","958","574","143","160","53","28","79","30","25","15","9","0","211","73","81","42","13","2","755","750","2","3","0","0"
"1400000US53077003400","Census Tract 34, Yakima County, Washington","1653","1291","1063","656","147","161","66","33","92","39","23","20","10","0","136","46","46","30","11","3","362","354","6","2","0","0"
"1400000US53063010305","Census Tract 103.05, Spokane County, Washington","2064","1740","1531","853","215","289","116","58","64","16","23","18","5","2","145","47","38","40","12","8","324","317","3","1","2","1"
"1400000US53027001400","Census Tract 14, Grays Harbor County, Washington","824","538","356","223","60","46","16","11","58","14","24","12","6","2","124","44","29","34","7","10","286","280","3","3","0","0"
"1400000US53033000100","Census Tract 1, King County, Washington","3146","1292","848","507","152","127","45","17","146","80","48","14","3","1","298","101","116","48","20","13","1854","1849","3","2","0","0"
"1400000US53033021300","Census Tract 213, King County, Washington","1653","923","686","443","111","97","26","9","72","29","20","17","4","2","165","65","63","32","3","2","730","724","6","0","0","0"
"1400000US53053060400","Census Tract 604, Pierce County, Washington","1652","1090","870","494","180","155","33","8","65","25","24","12","3","1","155","58","55","32","9","1","562","557","4","1","0","0"
"1400000US53053073404","Census Tract 734.04, Pierce County, Washington","2500","1572","1140","700","184","167","69","20","116","54","40","15","5","2","316","120","112","63","16","5","928","920","6","2","0","0"
"1400000US53033030700","Census Tract 307, King County, Washington","1489","872","519","287","88","76","39","29","90","42","22","18","4","4","263","77","80","65","29","12","617","608","7","2","0","0"
"1400000US53053072000","Census Tract 720, Pierce County, Washington","1988","1090","548","275","99","106","42","26","169","64","59","22","20","4","373","77","130","98","48","20","898","891","4","2","0","1"
"1400000US53063004900","Census Tract 49, Spokane County, Washington","2377","1600","1305","854","166","183","70","32","67","32","23","12","0","0","228","84","73","48","20","3","777","769","6","2","0","0"
"1400000US53063011701","Census Tract 117.01, Spokane County, Washington","1055","567","360","224","46","54","22","14","64","20","22","13","6","3","143","59","50","21","11","2","488","484","3","0","1","0"
"1400000US53067012212","Census Tract 122.12, Thurston County, Washington","3121","1617","1144","708","191","155","62","28","131","49","47","20","11","4","342","125","115","72","25","5","1504","1496","6","2","0","0"
"1400000US53033027500","Census Tract 275, King County, Washington","1753","1103","773","428","147","121","53","24","122","53","35","21","9","4","208","96","52","33","23","4","650","641","6","3","0","0"
"1400000US53053072312","Census Tract 723.12, Pierce County, Washington","2239","1434","898","465","179","181","51","22","109","31","43","27","7","1","427","91","178","102","42","14","805","798","5","2","0","0"
"1400000US53033029003","Census Tract 290.03, King County, Washington","2033","1273","819","402","170","152","64","31","138","61","41","26","7","3","316","99","118","62","25","12","760","751","6","3","0","0"
"1400000US53033001900","Census Tract 19, King County, Washington","1889","907","708","406","143","130","23","6","69","40","23","6","0","0","130","61","45","18","4","2","982","977","3","2","0","0"
"1400000US53033023804","Census Tract 238.04, King County, Washington","2397","730","579","445","84","45","5","0","60","34","18","8","0","0","91","41","38","10","2","0","1667","1665","2","0","0","0"
"1400000US53025011200","Census Tract 112, Grant County, Washington","1696","1366","1173","667","159","168","104","75","68","20","23","11","7","7","125","42","40","27","10","6","330","324","3","0","1","2"
