"county","tract","cbsa13","cntyname","cbsaname","pop10","afact"
"County code","Tract","cbsa13","County name","2013 CBSA name","Total population (2010)","tract to cbsa13 allocation factor"
"53053","0718.08","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3920,1 
"53053","0719.01","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4713,1 
"53053","0719.02","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5183,1 
"53053","0720.00","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4779,1 
"53053","0721.05","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5230,1 
"53053","0721.06","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5921,1 
"53053","0721.07","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4197,1 
"53053","0721.08","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5648,1 
"53053","0721.09","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3468,1 
"53053","0721.11","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",2514,1 
"53053","0721.12","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4369,1 
"53053","0723.05","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5903,1 
"53053","0723.07","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4357,1 
"53053","0723.08","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",6886,1 
"53053","0723.09","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5892,1 
"53053","0723.10","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3803,1 
"53053","0723.11","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4231,1 
"53053","0723.12","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5612,1 
"53053","0723.13","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3797,1 
"53053","0724.05","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4107,1 
"53053","0724.06","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5831,1 
"53053","0724.07","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4790,1 
"53053","0724.08","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5919,1 
"53053","0724.09","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",2510,1 
"53053","0724.10","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3633,1 
"53053","0725.03","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4186,1 
"53053","0725.04","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4638,1 
"53053","0725.05","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",6904,1 
"53053","0725.06","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3438,1 
"53053","0725.07","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",2643,1 
"53053","0726.01","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5235,1 
"53053","0726.02","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3898,1 
"53053","0726.03","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",6462,1 
"53053","0728.00","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",8267,1 
"53053","0729.01","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",2507,1 
"53053","0729.03","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",2716,1 
"53053","0729.05","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5214,1 
"53053","0729.06","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",1392,1 
"53053","0729.07","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4679,1 
"53053","0730.01","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",6082,1 
"53053","0730.05","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5431,1 
"53053","0730.06","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3828,1 
"53053","0731.08","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",7451,1 
"53053","0731.10","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3864,1 
"53053","0731.11","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4346,1 
"53053","0731.13","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",6364,1 
"53053","0731.14","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5610,1 
"53053","0731.15","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4449,1 
"53053","0731.16","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3352,1 
"53053","0731.17","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3791,1 
"53053","0731.18","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4601,1 
"53053","0731.19","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3154,1 
"53053","0731.20","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3412,1 
"53053","0731.21","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4708,1 
"53053","0731.22","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4392,1 
"53053","0731.23","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4549,1 
"53053","0731.24","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",2793,1 
"53053","0731.25","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",9584,1 
"53053","0731.26","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3616,1 
"53053","0732.00","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",6220,1 
"53053","0733.01","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5467,1 
"53053","0733.02","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4033,1 
"53053","0734.04","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",6099,1 
"53053","0734.05","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3649,1 
"53053","0734.06","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4775,1 
"53053","0734.07","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3608,1 
"53053","0734.08","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4124,1 
"53053","0735.00","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",7030,1 
"53053","9400.01","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",2760,1 
"53053","9400.02","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3945,1 
"53053","9400.03","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",6790,1 
"53053","9400.04","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",6504,1 
"53053","9400.05","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5839,1 
"53053","9400.06","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",2447,1 
"53053","9400.07","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3150,1 
"53053","9400.08","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",5902,1 
"53053","9400.09","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",2845,1 
"53053","9400.10","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",3985,1 
"53053","9400.11","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA (Metro)",4106,1 
"53055","9601.00"," ","San Juan WA"," ",5354,1 
"53055","9603.00"," ","San Juan WA"," ",4761,1 
"53055","9604.00"," ","San Juan WA"," ",2901,1 
"53055","9605.00"," ","San Juan WA"," ",2753,1 
"53057","9402.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",2181,1 
"53057","9403.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",4880,1 
"53057","9404.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",6839,1 
"53057","9405.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",2467,1 
"53057","9406.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",1530,1 
"53057","9407.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",1562,1 
"53057","9408.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",3010,1 
"53057","9501.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",873,1 
"53057","9508.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",6015,1 
"53057","9509.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",4071,1 
"53057","9510.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",2821,1 
"53057","9511.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",4715,1 
"53057","9512.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",2989,1 
"53057","9513.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",1853,1 
"53057","9514.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",4029,1 
"53057","9515.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",9326,1 
"53057","9516.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",4352,1 
"53057","9517.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",3689,1 
"53057","9518.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",4418,1 
"53057","9519.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",3519,1 
"53057","9521.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",3310,1 
"53057","9522.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",4144,1 
"53057","9523.01","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",4562,1 
"53057","9523.02","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",8722,1 
"53057","9524.01","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",2831,1 
"53057","9524.02","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",7408,1 
"53057","9525.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",3290,1 
"53057","9526.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",3821,1 
"53057","9527.00","34580","Skagit WA","Mount Vernon-Anacortes, WA (Metro)",3674,1 
"53059","9501.00","38900","Skamania WA","Portland-Vancouver-Hillsboro, OR-WA (Metro)",98,1 
"53059","9502.00","38900","Skamania WA","Portland-Vancouver-Hillsboro, OR-WA (Metro)",4264,1 
"53059","9503.00","38900","Skamania WA","Portland-Vancouver-Hillsboro, OR-WA (Metro)",2010,1 
"53059","9504.00","38900","Skamania WA","Portland-Vancouver-Hillsboro, OR-WA (Metro)",2234,1 
"53059","9505.00","38900","Skamania WA","Portland-Vancouver-Hillsboro, OR-WA (Metro)",2460,1 
"53061","0401.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5382,1 
"53061","0402.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5925,1 
"53061","0403.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",2937,1 
"53061","0404.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3867,1 
"53061","0405.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",2402,1 
"53061","0407.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4726,1 
"53061","0408.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",2418,1 
"53061","0409.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",2810,1 
"53061","0410.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5380,1 
"53061","0411.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4570,1 
"53061","0412.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3439,1 
"53061","0412.02","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5791,1 
"53061","0413.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5117,1 
"53061","0413.03","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4502,1 
"53061","0413.04","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",2870,1 
"53061","0414.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5534,1 
"53061","0415.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",1396,1 
"53061","0416.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5498,1 
"53061","0416.05","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5826,1 
"53061","0416.06","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5287,1 
"53061","0416.07","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3657,1 
"53061","0416.08","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",6264,1 
"53061","0417.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4359,1 
"53061","0417.03","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5039,1 
"53061","0417.04","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5024,1 
"53061","0418.05","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5573,1 
"53061","0418.06","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",7971,1 
"53061","0418.08","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4114,1 
"53061","0418.09","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5007,1 
"53061","0418.10","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5035,1 
"53061","0418.11","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",6403,1 
"53061","0418.12","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5550,1 
"53061","0419.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4073,1 
"53061","0419.03","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",6981,1 
"53061","0419.04","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5600,1 
"53061","0419.05","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5174,1 
"53061","0420.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5921,1 
"53061","0420.03","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3336,1 
"53061","0420.04","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4166,1 
"53061","0420.05","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5177,1 
"53061","0420.06","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4544,1 
"53061","0501.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",2686,1 
"53061","0501.02","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5361,1 
"53061","0502.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4154,1 
"53061","0503.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5327,1 
"53061","0504.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",7052,1 
"53061","0504.02","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5352,1 
"53061","0505.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",6594,1 
"53061","0506.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",1271,1 
"53061","0507.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5863,1 
"53061","0508.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",6090,1 
"53061","0509.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3233,1 
"53061","0510.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4382,1 
"53061","0511.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3748,1 
"53061","0512.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4208,1 
"53061","0513.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",7157,1 
"53061","0514.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",7491,1 
"53061","0515.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5601,1 
"53061","0516.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4767,1 
"53061","0516.02","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4129,1 
"53061","0517.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5597,1 
"53061","0517.02","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4707,1 
"53061","0518.02","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5176,1 
"53061","0518.03","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5636,1 
"53061","0518.04","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3748,1 
"53061","0519.05","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",8009,1 
"53061","0519.12","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",2286,1 
"53061","0519.13","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4202,1 
"53061","0519.14","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4052,1 
"53061","0519.15","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",6863,1 
"53061","0519.16","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3677,1 
"53061","0519.17","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4045,1 
"53061","0519.18","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4973,1 
"53061","0519.21","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3882,1 
"53061","0519.22","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4687,1 
"53061","0519.23","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4745,1 
"53061","0519.24","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5974,1 
"53061","0519.25","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",6295,1 
"53061","0519.26","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4611,1 
"53061","0519.27","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4714,1 
"53061","0519.28","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4783,1 
"53061","0520.03","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",7273,1 
"53061","0520.04","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5746,1 
"53061","0520.05","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5491,1 
"53061","0520.06","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4248,1 
"53061","0520.07","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4663,1 
"53061","0521.04","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3359,1 
"53061","0521.05","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",1895,1 
"53061","0521.07","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3975,1 
"53061","0521.08","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5814,1 
"53061","0521.12","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",2607,1 
"53061","0521.13","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3006,1 
"53061","0521.14","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4988,1 
"53061","0521.15","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",6726,1 
"53061","0521.18","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",6843,1 
"53061","0522.03","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5213,1 
"53061","0522.04","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5345,1 
"53061","0522.06","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4250,1 
"53061","0522.07","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5469,1 
"53061","0522.08","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4096,1 
"53061","0522.09","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5029,1 
"53061","0523.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4682,1 
"53061","0523.02","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3677,1 
"53061","0524.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4066,1 
"53061","0524.02","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3939,1 
"53061","0525.02","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4334,1 
"53061","0525.03","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",6788,1 
"53061","0525.04","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",2503,1 
"53061","0526.03","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",2434,1 
"53061","0526.04","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4240,1 
"53061","0526.05","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5842,1 
"53061","0526.06","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5125,1 
"53061","0526.07","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5851,1 
"53061","0527.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",1518,1 
"53061","0527.05","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",7206,1 
"53061","0527.06","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5311,1 
"53061","0527.07","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3554,1 
"53061","0527.08","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5344,1 
"53061","0527.09","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3337,1 
"53061","0528.03","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5103,1 
"53061","0528.04","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",6971,1 
"53061","0528.05","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4332,1 
"53061","0528.06","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",7049,1 
"53061","0529.03","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4079,1 
"53061","0529.04","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5442,1 
"53061","0529.05","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4239,1 
"53061","0529.06","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4445,1 
"53061","0531.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3715,1 
"53061","0531.02","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4634,1 
"53061","0532.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3918,1 
"53061","0532.02","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4167,1 
"53061","0533.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",6273,1 
"53061","0533.02","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5555,1 
"53061","0534.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5528,1 
"53061","0535.04","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",6383,1 
"53061","0535.05","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4988,1 
"53061","0535.06","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5320,1 
"53061","0535.07","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4726,1 
"53061","0535.08","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3409,1 
"53061","0535.09","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3909,1 
"53061","0536.02","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5640,1 
"53061","0536.03","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3848,1 
"53061","0536.04","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4120,1 
"53061","0537.00","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3065,1 
"53061","0538.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",3639,1 
"53061","0538.02","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5394,1 
"53061","0538.03","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",5253,1 
"53061","9400.01","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",6462,1 
"53061","9400.02","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA (Metro)",4169,1 
"53063","0002.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4654,1 
"53063","0003.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5408,1 
"53063","0004.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4110,1 
"53063","0005.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3403,1 
"53063","0006.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3014,1 
"53063","0007.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4978,1 
"53063","0008.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4776,1 
"53063","0009.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",6066,1 
"53063","0010.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5522,1 
"53063","0011.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3278,1 
"53063","0012.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2216,1 
"53063","0013.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3443,1 
"53063","0014.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",6244,1 
