"state","puma12","county","tract","stab","cntyname","PUMAname","pop10","afact"
"State code","puma12","County code","Tract","State abbreviation","County name","PUMA12 name","Total population (2010)","puma12 to tract allocation factor"
"53","11104","53011","0402.03","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",5442,0.049 
"53","11104","53011","0403.01","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",1471,0.013 
"53","11104","53011","0403.02","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",6256,0.056 
"53","11104","53011","0404.03","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",3848,0.035 
"53","11104","53011","0404.07","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",5343,0.048 
"53","11104","53011","0404.08","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",3454,0.031 
"53","11104","53011","0404.13","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",2707,0.024 
"53","11104","53011","0404.14","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",5935,0.054 
"53","11104","53011","0404.15","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",3839,0.035 
"53","11104","53011","0404.16","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",3199,0.029 
"53","11104","53011","0405.04","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",4883,0.044 
"53","11104","53011","0405.05","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",5584,0.05 
"53","11104","53011","0405.11","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",2188,0.02 
"53","11104","53011","0406.03","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",4683,0.042 
"53","11104","53011","0407.03","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",6384,0.058 
"53","11104","53011","0407.06","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",3702,0.033 
"53","11104","53011","0407.07","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",3245,0.029 
"53","11104","53011","0407.09","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",4196,0.038 
"53","11104","53011","0407.10","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",4705,0.042 
"53","11104","53011","0407.11","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",3098,0.028 
"53","11104","53011","0407.12","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",5413,0.049 
"53","11104","53011","0409.05","WA","Clark WA","Clark County (North)--Battle Ground City & Orchards",3157,0.028 
"53","11200","53015","0003.00","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",509,0.004 
"53","11200","53015","0004.00","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",3612,0.028 
"53","11200","53015","0005.01","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",2826,0.022 
"53","11200","53015","0005.02","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",4858,0.038 
"53","11200","53015","0006.01","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",3867,0.03 
"53","11200","53015","0006.02","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",3017,0.024 
"53","11200","53015","0007.02","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",3079,0.024 
"53","11200","53015","0007.03","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",1601,0.013 
"53","11200","53015","0007.04","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",7029,0.055 
"53","11200","53015","0008.00","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",6727,0.053 
"53","11200","53015","0009.00","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",7008,0.055 
"53","11200","53015","0010.00","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",1226,0.01 
"53","11200","53015","0011.00","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",5856,0.046 
"53","11200","53015","0012.00","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",4386,0.034 
"53","11200","53015","0013.00","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",3606,0.028 
"53","11200","53015","0015.01","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",3005,0.024 
"53","11200","53015","0015.02","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",7918,0.062 
"53","11200","53015","0016.00","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",6330,0.05 
"53","11200","53015","0017.00","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",5169,0.041 
"53","11200","53015","0018.00","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",1689,0.013 
"53","11200","53015","0019.00","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",5118,0.04 
"53","11200","53015","0020.01","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",3609,0.028 
"53","11200","53015","0020.02","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",6062,0.048 
"53","11200","53015","0021.00","WA","Cowlitz WA","Cowlitz, Pacific & Wahkiakum Counties",4303,0.034 
"53","11200","53049","9502.00","WA","Pacific WA","Cowlitz, Pacific & Wahkiakum Counties",4267,0.034 
"53","11200","53049","9503.00","WA","Pacific WA","Cowlitz, Pacific & Wahkiakum Counties",3625,0.028 
"53","11200","53049","9504.00","WA","Pacific WA","Cowlitz, Pacific & Wahkiakum Counties",3921,0.031 
"53","11200","53049","9505.00","WA","Pacific WA","Cowlitz, Pacific & Wahkiakum Counties",2475,0.019 
"53","11200","53049","9506.00","WA","Pacific WA","Cowlitz, Pacific & Wahkiakum Counties",1263,0.01 
"53","11200","53049","9507.00","WA","Pacific WA","Cowlitz, Pacific & Wahkiakum Counties",2995,0.024 
"53","11200","53049","9508.00","WA","Pacific WA","Cowlitz, Pacific & Wahkiakum Counties",2374,0.019 
"53","11200","53069","9501.00","WA","Wahkiakum WA","Cowlitz, Pacific & Wahkiakum Counties",3978,0.031 
"53","11300","53027","0002.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",7599,0.057 
"53","11300","53027","0003.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",3334,0.025 
"53","11300","53027","0004.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",6773,0.051 
"53","11300","53027","0005.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",6803,0.051 
"53","11300","53027","0006.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",3667,0.027 
"53","11300","53027","0007.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",4538,0.034 
"53","11300","53027","0008.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",4055,0.03 
"53","11300","53027","0009.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",6252,0.047 
"53","11300","53027","0010.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",3600,0.027 
"53","11300","53027","0011.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",4284,0.032 
"53","11300","53027","0012.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",4448,0.033 
"53","11300","53027","0013.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",3563,0.027 
"53","11300","53027","0014.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",2096,0.016 
"53","11300","53027","0015.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",3906,0.029 
"53","11300","53027","0016.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",6661,0.05 
"53","11300","53027","9400.00","WA","Grays Harbor WA","Grays Harbor & Mason Counties",1218,0.009 
"53","11300","53045","9400.00","WA","Mason WA","Grays Harbor & Mason Counties",730,0.005 
"53","11300","53045","9601.00","WA","Mason WA","Grays Harbor & Mason Counties",724,0.005 
"53","11300","53045","9602.00","WA","Mason WA","Grays Harbor & Mason Counties",5743,0.043 
"53","11300","53045","9603.00","WA","Mason WA","Grays Harbor & Mason Counties",6144,0.046 
"53","11300","53045","9604.00","WA","Mason WA","Grays Harbor & Mason Counties",8817,0.066 
"53","11300","53045","9605.00","WA","Mason WA","Grays Harbor & Mason Counties",4888,0.037 
"53","11300","53045","9606.00","WA","Mason WA","Grays Harbor & Mason Counties",5429,0.041 
"53","11300","53045","9607.00","WA","Mason WA","Grays Harbor & Mason Counties",1754,0.013 
"53","11300","53045","9608.00","WA","Mason WA","Grays Harbor & Mason Counties",4014,0.03 
"53","11300","53045","9609.00","WA","Mason WA","Grays Harbor & Mason Counties",4794,0.036 
"53","11300","53045","9610.00","WA","Mason WA","Grays Harbor & Mason Counties",4852,0.036 
"53","11300","53045","9611.00","WA","Mason WA","Grays Harbor & Mason Counties",5791,0.043 
"53","11300","53045","9612.00","WA","Mason WA","Grays Harbor & Mason Counties",3743,0.028 
"53","11300","53045","9613.00","WA","Mason WA","Grays Harbor & Mason Counties",3276,0.025 
"53","11401","53067","0101.00","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",3100,0.021 
"53","11401","53067","0102.00","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",5141,0.034 
"53","11401","53067","0103.00","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",5064,0.034 
"53","11401","53067","0104.00","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",3513,0.023 
"53","11401","53067","0105.10","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",1703,0.011 
"53","11401","53067","0105.20","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",6035,0.04 
"53","11401","53067","0106.00","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",5960,0.039 
"53","11401","53067","0107.00","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",5422,0.036 
"53","11401","53067","0108.00","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",6309,0.042 
"53","11401","53067","0109.10","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",6567,0.043 
"53","11401","53067","0109.20","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",4122,0.027 
"53","11401","53067","0111.00","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",3568,0.024 
"53","11401","53067","0112.00","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",4960,0.033 
"53","11401","53067","0113.00","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",4336,0.029 
"53","11401","53067","0114.10","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",5159,0.034 
"53","11401","53067","0114.20","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",6707,0.044 
"53","11401","53067","0115.00","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",5759,0.038 
"53","11401","53067","0116.10","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",7501,0.05 
"53","11401","53067","0116.21","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",6863,0.045 
"53","11401","53067","0116.22","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",4414,0.029 
"53","11401","53067","0116.23","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",5581,0.037 
"53","11401","53067","0116.24","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",3708,0.025 
"53","11401","53067","0117.10","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",7502,0.05 
"53","11401","53067","0117.20","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",4540,0.03 
"53","11401","53067","0122.12","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",7005,0.046 
"53","11401","53067","0122.22","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",7128,0.047 
"53","11401","53067","0123.10","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",9225,0.061 
"53","11401","53067","0123.30","WA","Thurston WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",4246,0.028 
"53","11402","53067","0110.00","WA","Thurston WA","Thurston County (Outer)",4879,0.048 
"53","11402","53067","0118.10","WA","Thurston WA","Thurston County (Outer)",3521,0.035 
"53","11402","53067","0118.21","WA","Thurston WA","Thurston County (Outer)",4224,0.042 
"53","11402","53067","0118.22","WA","Thurston WA","Thurston County (Outer)",4127,0.041 
"53","11402","53067","0119.00","WA","Thurston WA","Thurston County (Outer)",6767,0.067 
"53","11402","53067","0120.00","WA","Thurston WA","Thurston County (Outer)",7158,0.071 
"53","11402","53067","0121.00","WA","Thurston WA","Thurston County (Outer)",4175,0.041 
"53","11402","53067","0122.11","WA","Thurston WA","Thurston County (Outer)",2563,0.025 
"53","11402","53067","0122.21","WA","Thurston WA","Thurston County (Outer)",5219,0.052 
"53","11402","53067","0123.20","WA","Thurston WA","Thurston County (Outer)",2839,0.028 
"53","11402","53067","0124.11","WA","Thurston WA","Thurston County (Outer)",7354,0.073 
"53","11402","53067","0124.12","WA","Thurston WA","Thurston County (Outer)",4794,0.047 
"53","11402","53067","0124.20","WA","Thurston WA","Thurston County (Outer)",4021,0.04 
"53","11402","53067","0125.10","WA","Thurston WA","Thurston County (Outer)",3233,0.032 
"53","11402","53067","0125.20","WA","Thurston WA","Thurston County (Outer)",7154,0.071 
"53","11402","53067","0125.30","WA","Thurston WA","Thurston County (Outer)",3909,0.039 
"53","11402","53067","0126.10","WA","Thurston WA","Thurston County (Outer)",5682,0.056 
"53","11402","53067","0126.20","WA","Thurston WA","Thurston County (Outer)",4519,0.045 
"53","11402","53067","0127.10","WA","Thurston WA","Thurston County (Outer)",2246,0.022 
"53","11402","53067","0127.20","WA","Thurston WA","Thurston County (Outer)",6400,0.063 
"53","11402","53067","0127.30","WA","Thurston WA","Thurston County (Outer)",6342,0.063 
"53","11501","53053","0604.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",3896,0.032 
"53","11501","53053","0605.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",3923,0.033 
"53","11501","53053","0606.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",5262,0.044 
"53","11501","53053","0607.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",6523,0.054 
"53","11501","53053","0608.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4940,0.041 
"53","11501","53053","0609.04","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",5015,0.042 
"53","11501","53053","0609.06","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",2045,0.017 
"53","11501","53053","0611.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",6200,0.052 
"53","11501","53053","0612.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4968,0.041 
"53","11501","53053","0613.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4808,0.04 
"53","11501","53053","0614.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4442,0.037 
"53","11501","53053","0615.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4742,0.039 
"53","11501","53053","0616.01","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",1824,0.015 
"53","11501","53053","0616.02","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",956,0.008 
"53","11501","53053","0617.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4578,0.038 
"53","11501","53053","0618.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",2880,0.024 
"53","11501","53053","0619.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",1961,0.016 
"53","11501","53053","0620.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4228,0.035 
"53","11501","53053","0623.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",5244,0.044 
"53","11501","53053","0624.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",5471,0.046 
"53","11501","53053","0625.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",7073,0.059 
"53","11501","53053","0626.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",2977,0.025 
"53","11501","53053","0628.01","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",6130,0.051 
"53","11501","53053","0628.02","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",4112,0.034 
"53","11501","53053","0629.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",7365,0.061 
"53","11501","53053","0630.00","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",2956,0.025 
"53","11501","53053","9400.06","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",2447,0.02 
"53","11501","53053","9400.07","WA","Pierce WA","Pierce County (Central)--Tacoma City (Central)",3150,0.026 
"53","11502","53053","0603.00","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4106,0.037 
"53","11502","53053","0609.03","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",3043,0.028 
"53","11502","53053","0609.05","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",6359,0.058 
"53","11502","53053","0610.01","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",3791,0.035 
"53","11502","53053","0610.02","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4187,0.038 
"53","11502","53053","0723.05","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",5903,0.054 
"53","11502","53053","0723.07","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4357,0.04 
"53","11502","53053","0723.09","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",5892,0.054 
"53","11502","53053","0723.10","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",3803,0.035 
"53","11502","53053","0723.11","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4231,0.039 
"53","11502","53053","0724.05","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4107,0.037 
"53","11502","53053","0724.06","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",5831,0.053 
"53","11502","53053","0724.07","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4790,0.044 
"53","11502","53053","0724.08","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",5919,0.054 
"53","11502","53053","0724.09","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",2510,0.023 
"53","11502","53053","0724.10","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",3633,0.033 
"53","11502","53053","0725.03","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4186,0.038 
"53","11502","53053","0725.04","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",4638,0.042 
"53","11502","53053","0725.05","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",6904,0.063 
"53","11502","53053","0725.06","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",3438,0.031 
"53","11502","53053","0725.07","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",2643,0.024 
"53","11502","53053","0726.01","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",5235,0.048 
"53","11502","53053","0726.02","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",3898,0.035 
"53","11502","53053","0726.03","WA","Pierce WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",6462,0.059 
"53","11503","53053","0718.03","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",5254,0.049 
"53","11503","53053","0718.05","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",3625,0.034 
"53","11503","53053","0718.06","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",4213,0.039 
"53","11503","53053","0718.07","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",3480,0.032 
"53","11503","53053","0718.08","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",3920,0.036 
"53","11503","53053","0719.01","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",4713,0.044 
"53","11503","53053","0719.02","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",5183,0.048 
"53","11503","53053","0720.00","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",4779,0.044 
"53","11503","53053","0721.05","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",5230,0.049 
"53","11503","53053","0721.06","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",5921,0.055 
"53","11503","53053","0721.07","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",4197,0.039 
"53","11503","53053","0721.08","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",5648,0.052 
"53","11503","53053","0721.09","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",3468,0.032 
"53","11503","53053","0721.11","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",2514,0.023 
"53","11503","53053","0721.12","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",4369,0.041 
"53","11503","53053","0723.08","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",6886,0.064 
"53","11503","53053","0723.12","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",5612,0.052 
"53","11503","53053","0723.13","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",3797,0.035 
"53","11503","53053","0728.00","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",8267,0.077 
"53","11503","53053","0729.01","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",2507,0.023 
"53","11503","53053","0729.03","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",2716,0.025 
"53","11503","53053","0729.05","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",5214,0.048 
"53","11503","53053","0729.06","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",1392,0.013 
"53","11503","53053","0729.07","WA","Pierce WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",4679,0.043 
"53","11504","53053","0631.00","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4270,0.034 
"53","11504","53053","0632.00","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4855,0.039 
"53","11504","53053","0633.00","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",7857,0.063 
"53","11504","53053","0634.00","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",7592,0.061 
"53","11504","53053","0635.01","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4164,0.033 
"53","11504","53053","0635.02","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",5179,0.041 
"53","11504","53053","0711.00","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",2362,0.019 
"53","11504","53053","0713.05","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",3705,0.03 
"53","11504","53053","0713.06","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",6166,0.049 
"53","11504","53053","0714.03","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",3994,0.032 
"53","11504","53053","0714.06","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",6126,0.049 
"53","11504","53053","0714.08","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4005,0.032 
"53","11504","53053","0714.09","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4409,0.035 
"53","11504","53053","0714.10","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",5724,0.046 
"53","11504","53053","0714.11","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4725,0.038 
"53","11504","53053","0715.03","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",5115,0.041 
"53","11504","53053","0715.04","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",5539,0.044 
"53","11504","53053","0715.05","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",5202,0.042 
"53","11504","53053","0715.06","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",5314,0.042 
"53","11504","53053","0716.01","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4920,0.039 
"53","11504","53053","0716.02","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",7355,0.059 
"53","11504","53053","0717.03","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",3670,0.029 
"53","11504","53053","0717.04","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",4360,0.035 
"53","11504","53053","0717.05","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",3768,0.03 
"53","11504","53053","0717.06","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",1909,0.015 
"53","11504","53053","0717.07","WA","Pierce WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",2853,0.023 
"53","11505","53053","0602.00","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",1928,0.018 
"53","11505","53053","0703.07","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",4876,0.046 
"53","11505","53053","0703.08","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",3782,0.035 
"53","11505","53053","0703.09","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",5601,0.052 
"53","11505","53053","0703.12","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",4869,0.045 
"53","11505","53053","0703.13","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",6029,0.056 
"53","11505","53053","0703.14","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",2880,0.027 
"53","11505","53053","0703.15","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",4597,0.043 
"53","11505","53053","0703.16","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",5207,0.049 
"53","11505","53053","0704.01","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",2046,0.019 
